Electricity_Source,ES_Multiplier,Application_Name,Learning_Method,LM_Multiplier,Model_Used,Model_Multiplier,Dataset_Size,Dataset_Size_Category,Dataset_Size_Numeric,Dataset_Size_Multiplier,Data_Type,Data_Type_Multiplier,Dataset_Type,Dataset_Type_Multiplier,GPU_Used,GPU_Multiplier,Training_Time,Power_Consumption,Carbon_Emission,Carbon_Footprint
Coal,2.5,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,30,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,2.376000000000001,2.376000000000001,5.940000000000002,0
Natural Gas,2.0,Speech Recognition,Reinforcement,2.0,Transformer,2.2,100,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,14.400000000000002,15.840000000000003,31.680000000000007,1
Natural Gas,2.0,Fraud Detection,Reinforcement,2.0,Transformer,2.2,100,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,A100,0.8,3.520000000000001,2.8160000000000007,5.6320000000000014,0
Coal,2.5,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,70,Small,1.0,0.8,Image,1.5,Unstructured,1.5,V100,1.0,9.9,9.9,24.75,1
Wind,0.3,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,90,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,6.750000000000002,8.100000000000001,2.43,0
Wind,0.3,Image Classification,Reinforcement,2.0,SVM,1.3,50,Small,1.0,0.8,Categorical,1.0,Structured,1.0,A100,0.8,6.5,5.2,1.56,0
Natural Gas,2.0,Image Classification,Unsupervised,1.5,Naive Bayes,1.1,90,Small,1.0,0.8,Audio,1.8,Unstructured,1.5,V100,1.0,8.91,8.91,17.82,1
Hydro,0.7,Chatbot,Reinforcement,2.0,Random Forest,1.5,70,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,10.285714285714288,7.200000000000001,5.04,0
Solar,0.5,Speech Recognition,Supervised,1.2,SVM,1.3,90,Large,100.0,1.2,Image,1.5,Structured,1.0,V100,1.0,3.7440000000000007,3.7440000000000007,1.8720000000000003,0
Coal,2.5,Image Classification,Supervised,1.2,Naive Bayes,1.1,20,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v4,0.6,10.56,6.336,15.84,1
Wind,0.3,Speech Recognition,Reinforcement,2.0,SVM,1.3,90,Small,1.0,0.8,Video,2.0,Unstructured,1.5,TPU_v4,0.6,26.000000000000004,15.6,4.680000000000001,0
Coal,2.5,Speech Recognition,Self-Supervised,1.8,Transformer,2.2,70,Medium,10.0,1.0,Image,1.5,Structured,1.0,A100,0.8,5.94,4.752000000000001,11.880000000000004,1
Wind,0.3,Chatbot,Reinforcement,2.0,CNN,1.8,100,Large,100.0,1.2,Video,2.0,Structured,1.0,RTX_3090,1.2,9.6,11.52,3.4560000000000004,0
Coal,2.5,Image Classification,Self-Supervised,1.8,Decision Tree,1.2,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,3.24,3.888,9.72,1
Hydro,0.7,Fraud Detection,Unsupervised,1.5,SVM,1.3,10,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,2.6000000000000005,3.120000000000001,2.184,0
Solar,0.5,Fraud Detection,Supervised,1.2,SVM,1.3,100,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,2.5527272727272723,2.808,1.404,0
Coal,2.5,Fraud Detection,Supervised,1.2,SVM,1.3,80,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,1.7018181818181817,1.872,4.68,0
Wind,0.3,Fraud Detection,Supervised,1.2,Decision Tree,1.2,60,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,1.5709090909090906,1.7279999999999998,0.5183999999999999,0
Wind,0.3,Autonomous Driving,Unsupervised,1.5,Decision Tree,1.2,20,Large,100.0,1.2,Video,2.0,Unstructured,1.5,A100,0.8,10.8,8.64,2.592,0
Natural Gas,2.0,Autonomous Driving,Self-Supervised,1.8,RNN,1.6,20,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v4,0.6,5.760000000000001,3.4560000000000004,6.912000000000001,0
Natural Gas,2.0,Speech Recognition,Self-Supervised,1.8,Transformer,2.2,70,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,12.8304,12.8304,25.6608,1
Hydro,0.7,Chatbot,Supervised,1.2,Naive Bayes,1.1,90,Large,100.0,1.2,Audio,1.8,Structured,1.0,Tesla_T4,1.1,3.456,3.8016,2.66112,0
Natural Gas,2.0,Video Processing,Self-Supervised,1.8,Transformer,2.2,50,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,A100,0.8,8.91,7.128,14.256,1
Coal,2.5,Autonomous Driving,Self-Supervised,1.8,Transformer,2.2,10,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v4,0.6,4.224000000000001,2.5344000000000007,6.336000000000002,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Naive Bayes,1.1,100,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,TPU_v4,0.6,10.692000000000002,6.415200000000001,1.9245600000000005,0
Wind,0.3,Chatbot,Reinforcement,2.0,SVM,1.3,90,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,1.248,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,Naive Bayes,1.1,80,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,7.128000000000001,0
Hydro,0.7,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,90,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,3.960000000000001,4.752000000000001,3.3264000000000005,0
Solar,0.5,Speech Recognition,Unsupervised,1.5,CNN,1.8,90,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,4.418181818181818,4.86,2.43,0
Wind,0.3,Image Classification,Unsupervised,1.5,CNN,1.8,20,Large,100.0,1.2,Categorical,1.0,Structured,1.0,V100,1.0,4.32,4.32,1.296,0
Solar,0.5,Video Processing,Unsupervised,1.5,Decision Tree,1.2,30,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v4,0.6,1.92,1.152,0.576,0
Wind,0.3,Chatbot,Supervised,1.2,Decision Tree,1.2,100,Medium,10.0,1.0,Video,2.0,Structured,1.0,TPU_v4,0.6,3.84,2.304,0.6911999999999999,0
Hydro,0.7,Video Processing,Self-Supervised,1.8,CNN,1.8,10,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,RTX_3090,1.2,7.29,8.748,6.123599999999999,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,CNN,1.8,20,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,2.9454545454545453,3.24,8.100000000000001,0
Wind,0.3,Fraud Detection,Reinforcement,2.0,RNN,1.6,90,Large,100.0,1.2,Categorical,1.0,Structured,1.0,TPU_v3,0.7,7.314285714285716,5.120000000000001,1.5360000000000005,0
Wind,0.3,Image Classification,Reinforcement,2.0,SVM,1.3,40,Small,1.0,0.8,Categorical,1.0,Structured,1.0,A100,0.8,6.5,5.2,1.56,0
Natural Gas,2.0,Speech Recognition,Unsupervised,1.5,Decision Tree,1.2,90,Medium,10.0,1.0,Audio,1.8,Structured,1.0,RTX_3090,1.2,3.24,3.888,7.775999999999999,0
Solar,0.5,Fraud Detection,Unsupervised,1.5,Random Forest,1.5,20,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,3.24,3.24,1.62,0
Nuclear,1.0,Fraud Detection,Reinforcement,2.0,Transformer,2.2,70,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,TPU_v4,0.6,5.866666666666668,3.520000000000001,3.520000000000001,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Random Forest,1.5,10,Medium,10.0,1.0,Audio,1.8,Structured,1.0,Tesla_T4,1.1,3.5345454545454538,3.888,7.775999999999999,0
Natural Gas,2.0,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,100,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,2.8800000000000003,3.4560000000000004,6.912000000000001,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Transformer,2.2,60,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,A100,0.8,7.127999999999999,5.7024,11.4048,1
Solar,0.5,Chatbot,Supervised,1.2,SVM,1.3,40,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,5.105454545454546,5.616000000000001,2.8080000000000007,0
Coal,2.5,Autonomous Driving,Self-Supervised,1.8,Naive Bayes,1.1,80,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,17.820000000000004,1
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Random Forest,1.5,100,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,TPU_v3,0.7,11.108571428571429,7.776,15.552,1
Hydro,0.7,Video Processing,Supervised,1.2,CNN,1.8,90,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,V100,1.0,5.184000000000001,5.184000000000001,3.628800000000001,0
Coal,2.5,Speech Recognition,Supervised,1.2,SVM,1.3,90,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,RTX_3090,1.2,1.872,2.2464,5.616,0
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Transformer,2.2,90,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v4,0.6,13.2,7.92,15.84,1
Wind,0.3,Autonomous Driving,Self-Supervised,1.8,Transformer,2.2,70,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,V100,1.0,9.504,9.504,2.8512000000000004,0
Hydro,0.7,Fraud Detection,Self-Supervised,1.8,RNN,1.6,60,Small,1.0,0.8,Categorical,1.0,Structured,1.0,RTX_3090,1.2,4.800000000000001,5.760000000000001,4.032,0
Nuclear,1.0,Video Processing,Self-Supervised,1.8,RNN,1.6,20,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,A100,0.8,6.912000000000001,5.529600000000001,5.529600000000001,0
Wind,0.3,Video Processing,Self-Supervised,1.8,Naive Bayes,1.1,40,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,V100,1.0,2.3760000000000003,2.3760000000000003,0.7128000000000001,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Random Forest,1.5,100,Small,1.0,0.8,Image,1.5,Unstructured,1.5,V100,1.0,13.5,13.5,9.45,1
Solar,0.5,Video Processing,Supervised,1.2,RNN,1.6,10,Small,1.0,0.8,Video,2.0,Structured,1.0,Tesla_T4,1.1,6.981818181818181,7.679999999999999,3.84,0
Solar,0.5,Speech Recognition,Reinforcement,2.0,RNN,1.6,90,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v3,0.7,21.94285714285715,15.360000000000005,7.680000000000002,0
Natural Gas,2.0,Video Processing,Supervised,1.2,CNN,1.8,20,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v4,0.6,7.776000000000001,4.6656,9.3312,1
Wind,0.3,Image Classification,Supervised,1.2,RNN,1.6,90,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,V100,1.0,4.6080000000000005,4.6080000000000005,1.3824,0
Nuclear,1.0,Speech Recognition,Supervised,1.2,CNN,1.8,30,Small,1.0,0.8,Image,1.5,Structured,1.0,RTX_3090,1.2,5.4,6.48,6.48,0
Coal,2.5,Autonomous Driving,Self-Supervised,1.8,Naive Bayes,1.1,40,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,17.820000000000004,1
Coal,2.5,Autonomous Driving,Supervised,1.2,Transformer,2.2,40,Medium,10.0,1.0,Video,2.0,Structured,1.0,Tesla_T4,1.1,5.76,6.336,15.84,1
Hydro,0.7,Fraud Detection,Unsupervised,1.5,SVM,1.3,100,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,2.6000000000000005,3.120000000000001,2.184,0
Wind,0.3,Video Processing,Reinforcement,2.0,Naive Bayes,1.1,90,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v3,0.7,4.525714285714287,3.1680000000000006,0.9504,0
Solar,0.5,Video Processing,Supervised,1.2,Naive Bayes,1.1,70,Large,100.0,1.2,Image,1.5,Unstructured,1.5,RTX_3090,1.2,3.960000000000001,4.752000000000001,2.3760000000000003,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,Naive Bayes,1.1,40,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,7.128000000000001,0
Natural Gas,2.0,Image Classification,Supervised,1.2,SVM,1.3,90,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,2.552727272727273,2.8080000000000007,5.616000000000001,0
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Random Forest,1.5,30,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,TPU_v3,0.7,11.108571428571429,7.776,15.552,1
Solar,0.5,Speech Recognition,Self-Supervised,1.8,Decision Tree,1.2,40,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,4.6656,4.6656,2.3328,0
Solar,0.5,Chatbot,Reinforcement,2.0,Transformer,2.2,90,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v4,0.6,35.20000000000001,21.120000000000005,10.560000000000002,1
Nuclear,1.0,Video Processing,Self-Supervised,1.8,SVM,1.3,70,Medium,10.0,1.0,Video,2.0,Structured,1.0,TPU_v4,0.6,6.240000000000001,3.7440000000000007,3.7440000000000007,0
Coal,2.5,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,70,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,1.9200000000000004,2.1120000000000005,5.280000000000001,0
Wind,0.3,Fraud Detection,Self-Supervised,1.8,Transformer,2.2,90,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,5.430857142857144,3.801600000000001,1.1404800000000002,0
Nuclear,1.0,Speech Recognition,Reinforcement,2.0,SVM,1.3,90,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,5.2,3.12,3.12,0
Wind,0.3,Speech Recognition,Self-Supervised,1.8,CNN,1.8,40,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,11.664000000000003,13.996800000000004,4.199040000000001,0
Nuclear,1.0,Chatbot,Reinforcement,2.0,SVM,1.3,20,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,4.16,0
Coal,2.5,Autonomous Driving,Reinforcement,2.0,SVM,1.3,30,Large,100.0,1.2,Audio,1.8,Structured,1.0,TPU_v4,0.6,12.48,7.487999999999999,18.72,1
Wind,0.3,Chatbot,Unsupervised,1.5,Transformer,2.2,40,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,V100,1.0,7.920000000000002,7.920000000000002,2.3760000000000003,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Decision Tree,1.2,20,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,RTX_3090,1.2,1.728,2.0736,4.1472,0
Solar,0.5,Speech Recognition,Supervised,1.2,CNN,1.8,80,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,5.832000000000001,6.998400000000001,3.4992000000000005,0
Coal,2.5,Fraud Detection,Reinforcement,2.0,Decision Tree,1.2,60,Large,100.0,1.2,Audio,1.8,Structured,1.0,V100,1.0,6.912,6.912,17.28,1
Coal,2.5,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,60,Small,1.0,0.8,Image,1.5,Unstructured,1.5,V100,1.0,9.9,9.9,24.75,1
Nuclear,1.0,Speech Recognition,Self-Supervised,1.8,Random Forest,1.5,10,Large,100.0,1.2,Audio,1.8,Structured,1.0,RTX_3090,1.2,6.48,7.776,7.776,0
Wind,0.3,Speech Recognition,Reinforcement,2.0,CNN,1.8,80,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,4.800000000000001,5.760000000000001,1.7280000000000002,0
Solar,0.5,Speech Recognition,Reinforcement,2.0,RNN,1.6,10,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v3,0.7,21.94285714285715,15.360000000000005,7.680000000000002,0
Hydro,0.7,Image Classification,Reinforcement,2.0,CNN,1.8,10,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,3.6000000000000005,4.32,3.024,0
Coal,2.5,Fraud Detection,Supervised,1.2,CNN,1.8,70,Large,100.0,1.2,Image,1.5,Unstructured,1.5,TPU_v4,0.6,12.960000000000004,7.776000000000002,19.440000000000005,1
Nuclear,1.0,Video Processing,Reinforcement,2.0,Transformer,2.2,80,Large,100.0,1.2,Audio,1.8,Structured,1.0,TPU_v4,0.6,21.120000000000005,12.672000000000002,12.672000000000002,1
Coal,2.5,Image Classification,Self-Supervised,1.8,Random Forest,1.5,60,Medium,10.0,1.0,Image,1.5,Structured,1.0,RTX_3090,1.2,4.050000000000001,4.86,12.15,1
Wind,0.3,Video Processing,Supervised,1.2,SVM,1.3,70,Small,1.0,0.8,Audio,1.8,Structured,1.0,Tesla_T4,1.1,5.1054545454545455,5.6160000000000005,1.6848,0
Wind,0.3,Chatbot,Unsupervised,1.5,Transformer,2.2,50,Small,1.0,0.8,Categorical,1.0,Structured,1.0,RTX_3090,1.2,5.500000000000001,6.6000000000000005,1.98,0
Natural Gas,2.0,Image Classification,Supervised,1.2,SVM,1.3,90,Medium,10.0,1.0,Video,2.0,Structured,1.0,RTX_3090,1.2,2.0800000000000005,2.4960000000000004,4.992000000000001,0
Solar,0.5,Video Processing,Reinforcement,2.0,RNN,1.6,40,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,10.472727272727274,11.520000000000003,5.760000000000002,0
Solar,0.5,Speech Recognition,Unsupervised,1.5,CNN,1.8,100,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,4.418181818181818,4.86,2.43,0
Nuclear,1.0,Fraud Detection,Supervised,1.2,SVM,1.3,60,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,A100,0.8,3.51,2.808,2.808,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Decision Tree,1.2,10,Large,100.0,1.2,Video,2.0,Structured,1.0,Tesla_T4,1.1,6.283636363636364,6.912000000000001,2.0736000000000003,0
Nuclear,1.0,Speech Recognition,Supervised,1.2,CNN,1.8,50,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,V100,1.0,5.184000000000001,5.184000000000001,5.184000000000001,0
Hydro,0.7,Chatbot,Unsupervised,1.5,SVM,1.3,10,Medium,10.0,1.0,Video,2.0,Structured,1.0,V100,1.0,3.120000000000001,3.120000000000001,2.184,0
Coal,2.5,Image Classification,Reinforcement,2.0,Naive Bayes,1.1,90,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,6.6000000000000005,3.96,9.9,1
Coal,2.5,Fraud Detection,Unsupervised,1.5,Decision Tree,1.2,30,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,2.7,3.24,8.1,0
Hydro,0.7,Image Classification,Reinforcement,2.0,CNN,1.8,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,3.6000000000000005,4.32,3.024,0
Solar,0.5,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,30,Large,100.0,1.2,Audio,1.8,Structured,1.0,A100,0.8,7.776000000000001,6.2208000000000006,3.1104000000000003,0
Wind,0.3,Image Classification,Unsupervised,1.5,SVM,1.3,90,Small,1.0,0.8,Categorical,1.0,Structured,1.0,A100,0.8,4.875,3.9,1.1700000000000002,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Random Forest,1.5,20,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,8.100000000000001,9.72,2.916,0
Hydro,0.7,Fraud Detection,Supervised,1.2,Naive Bayes,1.1,30,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,2.304,2.5344,1.77408,0
Solar,0.5,Video Processing,Supervised,1.2,CNN,1.8,100,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,A100,0.8,11.664,9.3312,4.6656,0
Wind,0.3,Speech Recognition,Unsupervised,1.5,Random Forest,1.5,90,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,3.0,3.6,1.0799999999999998,0
Nuclear,1.0,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,30,Large,100.0,1.2,Image,1.5,Structured,1.0,TPU_v4,0.6,6.600000000000001,3.960000000000001,3.960000000000001,0
Wind,0.3,Autonomous Driving,Self-Supervised,1.8,Naive Bayes,1.1,40,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v3,0.7,8.485714285714288,5.940000000000001,1.7820000000000005,0
Wind,0.3,Autonomous Driving,Unsupervised,1.5,CNN,1.8,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,Tesla_T4,1.1,7.952727272727273,8.748000000000001,2.6244,0
Solar,0.5,Autonomous Driving,Reinforcement,2.0,SVM,1.3,100,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,8.509090909090908,9.36,4.68,0
Coal,2.5,Video Processing,Supervised,1.2,Random Forest,1.5,10,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,4.32,4.32,10.8,1
Coal,2.5,Image Classification,Reinforcement,2.0,Naive Bayes,1.1,70,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,6.6000000000000005,3.96,9.9,1
Hydro,0.7,Autonomous Driving,Supervised,1.2,Decision Tree,1.2,60,Small,1.0,0.8,Image,1.5,Structured,1.0,RTX_3090,1.2,3.6000000000000005,4.32,3.024,0
Natural Gas,2.0,Chatbot,Reinforcement,2.0,SVM,1.3,70,Small,1.0,0.8,Image,1.5,Unstructured,1.5,V100,1.0,11.7,11.7,23.4,1
Coal,2.5,Chatbot,Unsupervised,1.5,Naive Bayes,1.1,70,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,4.455,5.346,13.365,1
Coal,2.5,Speech Recognition,Unsupervised,1.5,Transformer,2.2,50,Medium,10.0,1.0,Image,1.5,Structured,1.0,A100,0.8,4.950000000000001,3.960000000000001,9.900000000000002,1
Wind,0.3,Image Classification,Unsupervised,1.5,SVM,1.3,20,Small,1.0,0.8,Numeric,0.8,Structured,1.0,V100,1.0,3.120000000000001,3.120000000000001,0.9360000000000002,0
Solar,0.5,Chatbot,Reinforcement,2.0,RNN,1.6,30,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,5.236363636363637,5.760000000000002,2.880000000000001,0
Nuclear,1.0,Fraud Detection,Unsupervised,1.5,Random Forest,1.5,10,Small,1.0,0.8,Audio,1.8,Structured,1.0,TPU_v3,0.7,11.571428571428571,8.1,8.1,0
Coal,2.5,Video Processing,Unsupervised,1.5,RNN,1.6,70,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,A100,0.8,3.6,2.8800000000000003,7.200000000000001,0
Solar,0.5,Speech Recognition,Reinforcement,2.0,Transformer,2.2,30,Medium,10.0,1.0,Video,2.0,Structured,1.0,V100,1.0,10.56,10.56,5.28,0
Hydro,0.7,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,10,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,RTX_3090,1.2,1.8000000000000005,2.16,1.512,0
Hydro,0.7,Image Classification,Reinforcement,2.0,CNN,1.8,20,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,3.6000000000000005,4.32,3.024,0
Hydro,0.7,Chatbot,Self-Supervised,1.8,CNN,1.8,90,Large,100.0,1.2,Image,1.5,Structured,1.0,TPU_v4,0.6,12.960000000000004,7.776000000000002,5.443200000000001,0
Hydro,0.7,Autonomous Driving,Unsupervised,1.5,Naive Bayes,1.1,40,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v4,0.6,8.25,4.95,3.465,0
Natural Gas,2.0,Fraud Detection,Reinforcement,2.0,Naive Bayes,1.1,100,Medium,10.0,1.0,Audio,1.8,Structured,1.0,Tesla_T4,1.1,4.32,4.752000000000001,9.504,1
Solar,0.5,Fraud Detection,Supervised,1.2,Decision Tree,1.2,30,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,4.32,5.184,2.592,0
Coal,2.5,Image Classification,Reinforcement,2.0,SVM,1.3,40,Medium,10.0,1.0,Image,1.5,Structured,1.0,V100,1.0,3.12,3.12,7.800000000000001,0
Nuclear,1.0,Autonomous Driving,Unsupervised,1.5,Naive Bayes,1.1,10,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,12.375000000000002,7.425000000000001,7.425000000000001,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,Decision Tree,1.2,100,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,RTX_3090,1.2,2.16,2.592,6.479999999999999,0
Wind,0.3,Chatbot,Self-Supervised,1.8,RNN,1.6,90,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v4,0.6,4.608000000000001,2.7648000000000006,0.8294400000000002,0
Wind,0.3,Speech Recognition,Reinforcement,2.0,SVM,1.3,70,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,RTX_3090,1.2,2.0800000000000005,2.4960000000000004,0.7488000000000001,0
Solar,0.5,Speech Recognition,Unsupervised,1.5,RNN,1.6,30,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,4.18909090909091,4.608000000000001,2.3040000000000007,0
Nuclear,1.0,Speech Recognition,Unsupervised,1.5,Decision Tree,1.2,100,Large,100.0,1.2,Image,1.5,Structured,1.0,TPU_v4,0.6,7.200000000000001,4.32,4.32,0
Natural Gas,2.0,Fraud Detection,Self-Supervised,1.8,Naive Bayes,1.1,90,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,TPU_v4,0.6,7.128000000000001,4.276800000000001,8.553600000000001,0
Natural Gas,2.0,Speech Recognition,Unsupervised,1.5,Naive Bayes,1.1,90,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,V100,1.0,1.98,1.98,3.96,0
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Random Forest,1.5,80,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,TPU_v3,0.7,11.108571428571429,7.776,15.552,1
Natural Gas,2.0,Video Processing,Self-Supervised,1.8,Naive Bayes,1.1,30,Medium,10.0,1.0,Audio,1.8,Structured,1.0,A100,0.8,3.5640000000000005,2.8512000000000004,5.702400000000001,0
Wind,0.3,Chatbot,Reinforcement,2.0,CNN,1.8,50,Large,100.0,1.2,Video,2.0,Structured,1.0,RTX_3090,1.2,9.6,11.52,3.4560000000000004,0
Coal,2.5,Image Classification,Reinforcement,2.0,SVM,1.3,100,Large,100.0,1.2,Numeric,0.8,Structured,1.0,Tesla_T4,1.1,3.0254545454545454,3.3280000000000003,8.32,0
Natural Gas,2.0,Autonomous Driving,Reinforcement,2.0,Random Forest,1.5,30,Small,1.0,0.8,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,12.272727272727272,13.5,27.0,1
Nuclear,1.0,Speech Recognition,Unsupervised,1.5,Transformer,2.2,10,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,V100,1.0,3.960000000000001,3.960000000000001,3.960000000000001,0
